Size,Volatility,POV,Cost
0.011631667,0.0431,0.033107368,4.910272083
0.056879346,0.0178,0.033753536,5.015439296
0.019942083,0.0542,0.034541172,6.362858333
0.057068076,0.0305,0.033693551,5.50382158
0.063658183,0.0244,0.033594566,4.860520144
0.04714872,0.0191,0.03385176,4.860390448
0.025084167,0.0676,0.033608067,5.81943125
0.078114649,0.0195,0.033484796,4.789061959
0.075040835,0.0249,0.034330002,4.650329935
0.055828745,0.0187,0.033661306,6.505251122
0.027434167,0.0401,0.033385818,5.613477708
0.059790816,0.0211,0.033999044,4.633990179
0.028520556,0.0356,0.033284199,5.663400926
0.045315566,0.0201,0.033780862,4.741484861
0.032857825,0.0231,0.033716601,4.195553607
0.027895417,0.04,0.032447453,5.987277917
0.033163205,0.0365,0.03347819,5.295730641
0.066458542,0.0208,0.03368138,5.272440854
0.058156393,0.0108,0.034220566,5.012183187
0.037345417,0.0581,0.033217361,6.69527125
0.053167387,0.0109,0.033895058,5.087185979
0.068012003,0.0275,0.033188271,6.182959459
0.052497714,0.0172,0.033999681,4.777915146
0.071685218,0.016,0.033811667,4.560833545
0.078024667,0.033,0.034085184,5.794496933
0.058018434,0.0257,0.033687015,4.715075358
0.044570417,0.0383,0.034239786,6.48264625
0.017825833,0.0651,0.03101961,6.446346667
0.055781026,0.0291,0.033039111,5.259091282
0.069972574,0.054,0.033182193,4.602677637
0.05408186,0.0183,0.034108119,5.080836326
0.048403859,0.0121,0.033954243,4.415175293
0.010932365,0.0622,0.029402624,5.937379668
0.022049,0.0333,0.034003499,5.011622833
0.047191111,0.038,0.034003628,5.276251481
0.060391607,0.0148,0.033940533,4.679871595
0.052208904,0.0212,0.033669255,4.984527671
0.040565768,0.0591,0.031133563,6.737041286
0.02293125,0.0335,0.032966853,5.646213125
0.046870993,0.0272,0.033271473,5.96896234
0.077394719,0.0104,0.033905748,4.569290224
0.21799834,0.0382,0.036952299,6.261380913
0.02284375,0.0532,0.033322,4.966927917
0.053837464,0.0126,0.034002342,4.809849573
0.060700415,0.0459,0.038343336,5.801453527
0.032821667,0.0505,0.034210753,7.06274
0.0770625,0.0102,0.033769537,4.727330379
0.063507273,0.0077,0.034243982,4.604881818
0.023849167,0.0442,0.034079031,7.316405
0.093934615,0.0232,0.033855893,4.929287821
0.057263333,0.0274,0.033223249,5.3179725
0.025650417,0.0576,0.033806427,6.750159583
0.059478523,0.0282,0.033624679,4.862489933
0.041575033,0.0213,0.03424471,4.864599542
0.051588674,0.0296,0.030753512,6.518733719
0.056197781,0.0319,0.032910609,6.724775173
0.060171237,0.0354,0.032873056,5.21332107
0.038568667,0.0361,0.033283804,7.06062
0.051181081,0.0299,0.033062411,6.289195842
0.068862822,0.011,0.033482882,4.516361543
0.02371375,0.0342,0.034006263,4.953407917
0.025497083,0.0332,0.03330301,3.31327125
0.047285829,0.0099,0.033866169,4.613248332
0.059744884,0.0344,0.033387171,6.170077984
0.075661741,0.0119,0.033504649,4.581608705
0.05765875,0.0301,0.033919081,5.537825625
0.046148816,0.0204,0.034356929,4.444331677
0.053831442,0.0168,0.03375271,4.54147872
0.048924679,0.0186,0.033783164,4.981716897
0.048786252,0.0242,0.033794693,4.669630086
0.05715124,0.036,0.035975366,7.349147521
0.015804,0.0451,0.034614878,5.450221
0.060526413,0.0115,0.033607654,4.691625455
0.055825225,0.0093,0.034037918,4.4055926
0.047838255,0.037,0.033113944,5.568663758
0.044598465,0.0154,0.03381184,4.873903232
0.057693361,0.0311,0.032940854,6.096317842
0.060954583,0.0314,0.033658098,5.252779896
0.059594478,0.0146,0.03369104,5.250035351
0.057311733,0.0088,0.033606447,4.683607538
0.055727,0.0464,0.03411546,5.051803667
0.075976062,0.0289,0.033617055,5.514364865
0.064857054,0.0634,0.035199707,7.266696266
0.029158,0.0462,0.033894347,5.025201333
0.062227257,0.0236,0.034065044,4.88414177
0.050085805,0.0179,0.033846905,4.588308735
0.057790393,0.0237,0.033536324,4.04325274
0.059222906,0.0158,0.033999702,4.670306612
0.020395613,0.0265,0.033573637,3.422126778
0.104221901,0.0681,0.037159373,7.079936777
0.047020146,0.0193,0.033370617,4.650149594
0.038687604,0.0318,0.033630397,4.984772604
0.054537354,0.0264,0.034339826,6.289439767
0.061561447,0.0284,0.033009794,6.428109618
0.016784167,0.0572,0.033655375,7.828302917
0.053609204,0.0185,0.03381692,5.058623057
0.029994848,0.0224,0.034185133,5.521360909
0.04816375,0.0233,0.03515869,5.431652083
0.04830846,0.0227,0.032338832,5.221768793
0.06623096,0.0091,0.033947406,4.329888538
0.029133333,0.0348,0.034126629,5.466957
0.05863577,0.015,0.034099043,4.776056352
0.046361,0.0184,0.033715994,4.867235146
0.037881852,0.0444,0.033128938,5.952867778
0.06730479,0.0281,0.03399937,4.417303114
0.045783333,0.0481,0.033576696,5.127679667
0.051664946,0.0214,0.033084652,5.531115258
0.068006657,0.0316,0.033585375,6.19217337
0.079402287,0.0653,0.031694564,6.853561954
0.041362226,0.0079,0.033590655,5.948072393
0.060342469,0.0171,0.033845183,4.841484418
0.064573418,0.0089,0.03406232,4.722383273
0.070016878,0.0136,0.03409954,4.544963043
0.037055833,0.0315,0.033239701,4.231198889
0.054270989,0.0142,0.033559061,5.029140181
0.088093776,0.0433,0.035115056,6.465914938
0.042681982,0.0331,0.033304924,5.655205019
0.062186928,0.027,0.032894707,6.104437302
0.051274737,0.023,0.033814537,5.968661053
0.019870213,0.0566,0.033665016,9.081881702
0.021039583,0.0411,0.033417187,5.15241125
0.066643433,0.0094,0.034038487,4.865493769
0.035638633,0.0302,0.033529567,5.187273291
0.019912917,0.0409,0.034237777,7.528562083
0.060567021,0.0078,0.033153901,4.628331459
0.046895833,0.0426,0.034281006,6.359756667
0.058788155,0.02,0.033537787,4.639110598
0.044710343,0.0152,0.03363648,4.648706115
0.035929545,0.026,0.033594391,4.674794553
0.04457375,0.0402,0.035006247,6.352476667
0.017207083,0.0583,0.033557149,6.998427083
0.019784167,0.0652,0.033107397,6.672578125
0.030862799,0.0258,0.033465631,4.518220239
0.05410625,0.0526,0.033580874,7.030265417
0.048664541,0.0155,0.033780137,4.6430155
0.05217375,0.0341,0.033970173,5.224307708
0.060213515,0.0086,0.033242813,4.534564915
0.023755741,0.0404,0.032961494,6.629207963
0.074055256,0.0161,0.033628295,4.456343394
0.045947216,0.0352,0.033509288,5.664155791
0.077680526,0.0111,0.033836224,4.587485437
0.115386722,0.0616,0.035837576,6.287931535
0.055054647,0.0133,0.033846327,4.56848887
0.057304864,0.0116,0.033600549,4.905192683
0.035858667,0.0358,0.033618358,5.943116556
0.056216105,0.0125,0.033915516,4.750934775
0.031516111,0.0285,0.033285125,5.140944306
0.03233625,0.0428,0.03277045,6.230249583
0.025559167,0.0427,0.033854156,5.623987083
0.056976667,0.045,0.033209798,4.895450417
0.044541888,0.0198,0.03386971,4.394454215
0.057509306,0.0298,0.034780756,7.349368472
0.049812326,0.0137,0.033638643,4.71579416
0.029534167,0.0403,0.033751569,6.9340925
0.047635661,0.0205,0.033916072,4.044573569
0.038722251,0.0263,0.033279148,5.973739917
0.080167999,0.0098,0.033666367,4.579553549
0.050342003,0.0118,0.033915322,4.657404154
0.096820635,0.0071,0.034171998,4.005568571
0.059861667,0.0277,0.033297306,5.067333667
0.073729,0.0466,0.033932549,6.495017
0.055612361,0.0173,0.033924985,4.745385181
0.031094583,0.0641,0.032326153,6.524910833
0.026936491,0.0254,0.032711495,5.445927979
0.07795875,0.0339,0.034180237,5.173579583
0.06246887,0.0169,0.034029795,4.941843927
0.065187265,0.0552,0.033797992,5.453888309
0.061210667,0.017,0.03388126,4.971093582
0.030387083,0.0503,0.031808397,6.739873333
0.020105833,0.0245,0.033299175,3.777114583
0.05254343,0.0144,0.033761669,4.566366061
0.028913167,0.0417,0.033554725,6.7807215
0.05505893,0.0123,0.033974415,4.592667792
0.06545,0.0283,0.034048055,4.836298127
0.037571667,0.0374,0.033625823,5.450103
0.030797083,0.0303,0.032779692,5.305200833
0.056908524,0.0223,0.03267804,5.125142204
0.050004117,0.0218,0.033499006,4.628690113
0.08232539,0.0256,0.034201577,5.732610094
0.054548699,0.0206,0.033653468,4.501436891
0.02324625,0.053,0.030815625,7.0842975
0.016858091,0.0692,0.030578116,5.906027386
0.041875972,0.0347,0.033149216,5.0049975
0.03645125,0.0279,0.035086236,8.85323625
0.070582901,0.0159,0.034111567,4.851331545
0.04230662,0.0196,0.033495167,4.648989236
0.023053333,0.0578,0.033003214,8.12814625
0.025870833,0.0547,0.032713301,4.894474583
0.059909754,0.0166,0.034170027,4.194971486
0.062258053,0.0157,0.033571089,4.734351593
0.023833333,0.0353,0.032764231,5.921425
0.047456193,0.0194,0.033721632,4.071275383
0.039729306,0.0397,0.034030074,5.936541944
0.061799879,0.0132,0.033824814,4.39689756
0.035002,0.0446,0.033184056,5.883542667
0.036788333,0.034,0.033238987,5.804477407
0.030296667,0.0524,0.034032141,6.965189583
0.047422036,0.0117,0.03366081,4.312381025
0.045076462,0.018,0.0338417,4.551051632
0.047071,0.0362,0.033588555,5.171611167
0.032297095,0.0506,0.029466232,6.137250622
0.055315892,0.0113,0.034368881,5.079984318
0.044768758,0.0128,0.033517986,4.629858521
0.030795833,0.0488,0.034114755,6.17711375
0.055257701,0.0203,0.033870163,4.772951034
0.119802911,0.0396,0.034335278,5.540428274
0.069129233,0.0103,0.033886408,4.664098462
0.061418261,0.0259,0.033912013,4.809298934
0.03981125,0.0239,0.029689572,4.487702083
0.044468158,0.0226,0.034336208,4.976316545
0.05876,0.0327,0.033949173,4.798055833
0.0577,0.0278,0.033751274,5.313120921
0.057255796,0.0106,0.033550556,4.9230018
0.050292572,0.0107,0.03359083,4.820556213
0.043693976,0.0202,0.033616292,5.361853873
0.046619429,0.0261,0.033934139,5.207237153
0.057981667,0.0557,0.033865001,5.21546875
0.017342083,0.0392,0.032933239,5.526525417
0.074995,0.0538,0.034041345,5.172631667
0.086123916,0.0222,0.034204626,4.769771272
0.035944938,0.0385,0.032544526,6.004238835
0.054895816,0.0554,0.034411539,5.489490795
0.040595037,0.0253,0.033105208,4.425365819
0.05142028,0.0174,0.033831508,4.675475214
0.034305278,0.0487,0.033240583,5.810338056
0.045792788,0.0482,0.033828506,6.745885853
0.08508625,0.0273,0.032988982,6.654872917
0.02323875,0.0324,0.03307517,4.818215625
0.053717507,0.019,0.033929373,5.113766004
0.032458,0.0351,0.033987099,4.607123667
0.057364287,0.0147,0.034018038,5.052566641
0.022801667,0.0476,0.033070159,5.940895417
0.059956303,0.01,0.033748248,4.77195624
0.046998318,0.0241,0.033126388,4.211184193
0.039325707,0.0486,0.033121666,5.49469817
0.014640664,0.0631,0.03393219,5.45790249
0.061137438,0.025,0.033573275,4.53644847
0.084471901,0.0639,0.037860671,7.029876033
0.088869103,0.0114,0.033761619,4.967967776
0.039869586,0.0269,0.034294284,5.916135633
0.02596,0.0435,0.034485043,5.746584333
0.076875286,0.0163,0.03402156,4.792969305
0.053155349,0.0145,0.033915932,5.294182399
0.055786504,0.0162,0.033935989,4.853486926
0.066412917,0.0399,0.034312586,7.98764375
0.065928881,0.0323,0.033618126,5.479223456
0.037011371,0.0368,0.033136562,5.037131438
0.023037292,0.0287,0.033149665,3.923242292
0.035420505,0.0084,0.033425162,4.695353131
0.037111667,0.0548,0.033618403,5.230507083
0.041864259,0.0271,0.031548336,5.854450926
0.023223333,0.0334,0.035162385,5.32024
0.051885333,0.0449,0.033066887,5.863422667
0.031197126,0.0268,0.033371031,4.293665632
0.056470556,0.0192,0.033738941,4.731073763
0.056742495,0.0122,0.034222199,4.86319074
0.040576047,0.0248,0.033645119,4.234153477
0.055118827,0.0122,0.033905889,2.25505896
0.109569947,0.0262,0.033504717,3.054835526
0.093941956,0.0355,0.033086138,5.1944
0.083767598,0.0347,0.033860801,3.11202795
0.10441764,0.0348,0.033967996,3.312763182
0.112565108,0.0177,0.034282143,2.558566849
0.080671795,0.038,0.033877995,3.446564263
0.12473616,0.0344,0.033932654,2.63717872
0.0657825,0.0427,0.034865749,4.138608125
0.089461231,0.0431,0.032893946,3.275256923
0.123256442,0.0251,0.033383405,3.055059621
0.054264424,0.0138,0.033875705,2.64995787
0.094973134,0.0189,0.033621685,2.693018165
0.091260268,0.0224,0.033652297,2.859915984
0.118469726,0.0166,0.033869275,2.619351976
0.108999275,0.0252,0.033934448,2.899076812
0.071087234,0.0413,0.033512401,4.132533131
0.049925026,0.0125,0.033844221,2.858762101
0.072023979,0.0134,0.033812844,2.418301955
0.112827603,0.0243,0.033759803,2.735630321
0.042087589,0.012,0.033536324,2.805833043
0.071233639,0.0162,0.033803298,2.620401134
0.075794924,0.0181,0.03367296,2.719509096
0.091129457,0.029,0.033450412,3.502612663
0.099908269,0.0245,0.033987592,2.913084808
0.133233882,0.0258,0.033930493,2.683814438
0.110855709,0.0333,0.033409932,2.016959346
0.119176891,0.0215,0.033659733,2.715488605
0.092950808,0.0228,0.0332279,3.051872333
0.059257555,0.0095,0.033318097,2.358196774
0.05645678,0.0202,0.033510048,2.485243259
0.115461927,0.0263,0.033417903,2.409067907
0.122796494,0.0167,0.033997839,2.578673547
0.110305982,0.0214,0.033558682,2.953508044
0.095413436,0.0173,0.033897496,2.326675751
0.066576277,0.0158,0.0336642,2.578733645
0.076128042,0.0343,0.033504634,3.561502116
0.093946545,0.0172,0.034170586,2.529683971
0.103910938,0.0131,0.033948711,2.313204844
0.077331153,0.025,0.033127229,2.561427103
0.068416667,0.0293,0.033430871,2.974618021
0.091745609,0.0329,0.033115882,1.97583698
0.055687643,0.0412,0.032958806,3.9189054
0.079263806,0.0145,0.033764291,2.583729543
0.104099006,0.0281,0.033290426,2.758830008
0.130334622,0.0116,0.034718419,2.245023204
0.078364065,0.0213,0.033488143,2.758076632
0.076999363,0.0406,0.033572634,3.401850318
0.038685093,0.009,0.033599579,2.819853416
0.08956684,0.0266,0.033349989,3.294522523
0.095588297,0.0231,0.033718477,2.826173985
0.040184796,0.0129,0.033592104,2.847549274
0.059504647,0.0135,0.033559613,2.501902979
0.124832221,0.0183,0.034222494,2.481131456
0.055184146,0.0411,0.035003935,4.798755488
0.127644323,0.0282,0.033559804,3.270586186
0.051269065,0.0123,0.033739639,2.605956613
0.12983121,0.0364,0.032512386,3.723528025
0.063188406,0.033,0.033357534,2.422841724
0.083703354,0.0395,0.03389286,4.802503659
0.114555463,0.0186,0.033712755,2.569974814
0.092606111,0.0157,0.033418723,2.219006439
0.026782237,0.0089,0.033626255,2.430251645
0.101940123,0.0334,0.033546761,1.779300154
0.072061548,0.021,0.033368623,2.415771349
0.114107365,0.0295,0.033465337,3.003576923
0.114769602,0.0192,0.034028947,2.299680803
0.068685389,0.0112,0.033511372,2.460420725
0.120115729,0.0288,0.03455993,2.6773425
0.076680281,0.0164,0.033858928,2.371764351
0.069645143,0.0146,0.034181851,2.859833897
0.036874713,0.0118,0.033408213,2.696872102
0.099531833,0.0261,0.034394584,3.362193591
0.070851374,0.0156,0.033460171,2.242788854
0.103166354,0.0304,0.034180218,3.586407981
0.099507856,0.0332,0.033661776,2.258612492
0.093192353,0.0229,0.033945347,2.881400364
0.09554549,0.0168,0.033677546,2.241339817
0.112889984,0.0404,0.033659847,3.662373768
0.045574086,0.0324,0.034457678,3.424183056
0.09851424,0.0236,0.033950475,2.618336422
0.126701069,0.0316,0.033507548,4.586019389
0.104061058,0.0279,0.033565119,3.453207853
0.08184226,0.0148,0.033604105,2.327430123
0.098452665,0.0382,0.033767899,4.270007053
0.127054304,0.0244,0.033445425,3.04165928
0.104613975,0.0397,0.034729921,3.598834783
0.155228643,0.0313,0.034005426,3.551308208
0.067128357,0.0255,0.033263876,3.08234455
0.078689203,0.0218,0.033054889,2.436103278
0.10227862,0.0361,0.033462727,2.895711279
0.065138165,0.0204,0.033324259,2.722876273
0.087620214,0.0321,0.033538962,4.262424655
0.144792527,0.0199,0.034242151,2.620539011
0.049026364,0.0455,0.033573771,4.262868182
0.121742523,0.0268,0.034051324,3.010354204
0.054913587,0.0141,0.03367107,2.650030978
0.110464984,0.0284,0.033484592,3.550532492
0.118333268,0.0219,0.033632427,3.337728647
0.091560855,0.0084,0.034900387,2.481214803
0.075585277,0.02,0.033264526,2.480703025
0.119236272,0.0201,0.0339358,2.68970044
0.084604341,0.0386,0.032646767,3.847157054
0.085427143,0.0339,0.033407674,2.105887959
0.07270852,0.0175,0.034214158,2.198038245
0.05099734,0.0155,0.033595277,2.386213615
0.086247909,0.0154,0.033672814,2.249420329
0.081451728,0.0191,0.033515438,2.559871633
0.082548615,0.0456,0.03330432,4.154729231
0.078333333,0.0247,0.03373536,2.748940371
0.041469935,0.0128,0.033477252,2.435848203
0.094611654,0.0345,0.033039096,2.905652126
0.135412669,0.0254,0.034308835,2.958453195
0.124193855,0.0249,0.033890464,3.096962251
0.145570048,0.0184,0.03410309,2.770346725
0.116174723,0.0286,0.033788188,2.606628782
0.081555662,0.0206,0.034033599,2.785505402
0.117307057,0.0237,0.033568499,2.667685747
0.077898024,0.0396,0.033920576,4.531602584
0.083486731,0.0461,0.033050535,4.200836246
0.160789368,0.0302,0.032893709,3.017072111
0.059671924,0.0097,0.033543474,2.746107571
0.078616464,0.0174,0.033349518,2.536915921
0.109623231,0.0383,0.03404262,3.726211538
0.083952102,0.019,0.033430654,3.158240539
0.158383422,0.0276,0.034091232,3.444057553
0.096250068,0.0227,0.033546008,3.079198874
0.103186759,0.0246,0.033675474,2.586734868
0.064443558,0.0367,0.033983585,3.226116564
0.048934268,0.0405,0.033525298,4.705420249
0.077361653,0.0248,0.033206415,3.093060208
0.193632292,0.0434,0.035558902,3.658848264
0.111916355,0.0197,0.033637202,2.833433184
0.08791386,0.0188,0.03348699,2.43944589
0.077242444,0.0423,0.032987138,4.30538135
0.035077846,0.0113,0.033448412,2.485873846
0.073098141,0.0225,0.033461068,2.787932871
0.111592569,0.0208,0.033220923,2.8665517
0.090270315,0.014,0.033727005,2.167243449
0.072162769,0.0163,0.033313156,2.371696801
0.117133701,0.0275,0.034028675,3.190818688
0.147829513,0.0171,0.03340392,2.410732045
0.031198171,0.0086,0.033107464,2.915289024
0.048819881,0.0226,0.03356985,2.595809588
0.060945566,0.0394,0.033814395,4.299374312
0.143953872,0.0292,0.033543357,3.754049886
0.071416288,0.0147,0.034204058,2.678734911
0.085945995,0.0211,0.033929378,2.500587597
0.150895874,0.0238,0.033779435,2.705145079
0.094644401,0.0185,0.03376654,2.611378327
0.052320065,0.0121,0.033324091,2.536723641
0.068572136,0.0346,0.034075725,5.391240867
0.067535916,0.0143,0.03388832,2.641823246
0.093168409,0.0239,0.033461451,2.259976722
0.090758952,0.0159,0.033642149,2.390166858
0.090669026,0.027,0.033511601,3.39536359
0.089572222,0.04,0.034014839,3.940542484
0.091425431,0.0234,0.033818029,2.773627289
0.105686044,0.0139,0.033671336,2.058617712
0.061816449,0.0133,0.033533064,2.373242048
0.120237492,0.0289,0.033871585,3.916066188
0.115697348,0.022,0.03358157,2.812612529
0.093666077,0.0312,0.033409529,3.990834084
0.08542908,0.0269,0.033889148,2.966613341
0.175410959,0.0257,0.033964131,3.215541968
0.232473913,0.0377,0.033402666,3.182438796
0.08501805,0.031,0.033524549,4.169067324
0.057601019,0.0136,0.033509942,2.291668097
0.048248192,0.0137,0.033418661,2.566662881
0.084039972,0.0233,0.033627432,2.786227673
0.161064566,0.0291,0.033931261,2.973562275
0.127362829,0.0399,0.033589888,4.364182237
0.125837687,0.0253,0.03433474,2.865977063
0.099860583,0.0408,0.033427191,4.716126534
0.079934754,0.0283,0.032953785,2.522815246
0.098631294,0.0205,0.034179158,2.747373031
0.09194803,0.0303,0.03388001,3.388788564
0.089084498,0.0374,0.033683219,4.717070517
0.104373713,0.0221,0.033676635,2.697623859
0.091241552,0.0178,0.033616843,2.886675264
0.062079958,0.013,0.033686311,2.715919989
0.10035649,0.0271,0.033913993,3.583121703
0.026494099,0.0429,0.032515512,4.799078882
0.108939919,0.028,0.033889213,3.095575142
0.096021184,0.0433,0.033530585,3.787318692
0.053711698,0.0144,0.033226687,2.46123805
0.117021019,0.0299,0.034117575,3.775355255
0.109620485,0.0194,0.034073506,2.576317195
0.077313433,0.0176,0.033728343,2.331403065
0.102733186,0.0193,0.033700894,2.398819836
0.092884887,0.0373,0.033676652,3.434650804
0.120899213,0.0435,0.033740353,3.273013228
0.035490274,0.0323,0.032891309,4.198616717
0.056058132,0.0111,0.033993138,2.44073752
0.110892079,0.0301,0.033201118,2.772019142
0.07579633,0.039,0.033643195,3.339625076
0.181303623,0.0298,0.034536587,4.132069669
0.103706645,0.0223,0.033572829,2.936979188
0.04207584,0.0153,0.033534247,1.829682143
0.103556828,0.0278,0.03299342,3.481925105
0.214826667,0.0291,0.033691783,2.273342419
0.340089744,0.0359,0.034436928,2.442160969
0.22251926,0.0313,0.033629151,2.362367889
0.303442,0.0497,0.029779178,4.112218
0.097744828,0.0432,0.034516459,1.238786834
0.248875043,0.024,0.033542389,2.00934148
0.230712583,0.0512,0.030654533,5.879947682
0.151046683,0.0197,0.03392203,1.62875703
0.41070596,0.0507,0.03561322,2.210059603
0.628754902,0.0558,0.034341627,1.357545098
0.489911905,0.0585,0.02830197,1.863428571
0.162461017,0.0547,0.03258935,2.244664407
0.24322696,0.0223,0.033727363,1.456156703
0.200501634,0.0227,0.033526369,1.964066985
0.452012958,0.0565,0.034030529,5.122384789
0.344397551,0.0562,0.035466623,3.024757959
0.5841,0.0677,0.034455407,3.983481081
0.218238978,0.0226,0.033851549,2.1646209
0.228972023,0.0148,0.034071866,1.352840687
0.202512782,0.0279,0.033716631,2.194994623
0.216915065,0.0284,0.033905256,2.634751661
0.097114143,0.0352,0.033612491,2.553167221
0.183075875,0.0334,0.033116378,2.426527562
0.224732422,0.0322,0.03363022,1.911159821
0.205390964,0.0366,0.033765431,2.269791566
0.180164852,0.02,0.033212968,1.942933644
0.513020792,0.041,0.032018971,1.551139604
0.518702762,0.0332,0.03527294,2.471628729
0.152690778,0.0274,0.033729963,1.934624855
0.141453387,0.0235,0.033529053,1.850459294
0.455139806,0.0506,0.03538347,3.936699029
0.259343914,0.0365,0.033477888,2.707590031
0.409371739,0.0528,0.032224636,3.280357971
0.089203706,0.0147,0.033422586,2.158211861
0.179105868,0.028,0.033847954,2.303847332
0.205091674,0.0328,0.033653841,3.144193138
0.150145549,0.0355,0.033879121,2.174903217
0.33669859,0.0164,0.034509049,2.079715233
0.228682726,0.0248,0.034212393,2.078840691
0.535913187,0.0586,0.032908515,1.905067766
0.224575278,0.0237,0.033430599,1.940044732
0.275936315,0.0354,0.034234003,2.337277131
0.643810185,0.0444,0.034497502,2.449710185
0.227936681,0.031,0.033811373,2.084358729
0.264407895,0.0979,0.029701322,5.016699123
0.232466861,0.025,0.032952518,1.533936854
0.183125695,0.0302,0.033584639,2.042379496
0.276603879,0.0534,0.034066866,3.477133621
0.488068642,0.0254,0.035288483,1.59311037
0.418925,0.0353,0.034193473,2.802705556
0.181593447,0.0246,0.03364346,2.110417234
0.273559982,0.0395,0.03380137,2.019743212
0.235447829,0.027,0.033620563,1.98661171
0.151712193,0.0452,0.033663989,1.585345652
0.452649351,0.0474,0.03359414,2.017303896
0.173100445,0.026,0.033959706,1.933306376
0.251955012,0.0379,0.033820973,2.450906846
0.51264881,0.0806,0.032857888,4.335905952
0.007106647,0.0462,0.033023713,2.132745921
0.122501771,0.0267,0.033469649,1.907775024
0.21042995,0.0167,0.034132223,1.387513758
0.44575,0.0827,0.021589454,1.61201875
0.263578205,0.0296,0.034176115,2.542414634
0.330508408,0.0168,0.034435114,1.752544196
0.155713456,0.0178,0.033518012,1.755683235
0.217880942,0.0231,0.0337402,2.097406373
0.250201983,0.0219,0.03360008,1.913314693
0.208306648,0.0195,0.033810404,1.811025374
0.205648695,0.0301,0.033161349,2.243011058
0.172235227,0.0333,0.033626202,3.100880861
0.16129348,0.0307,0.033491006,2.090939822
0.129916667,0.0384,0.033283479,2.177126351
0.466626606,0.0372,0.033966145,1.334717737
0.326610256,0.0935,0.037127087,5.138769231
0.648738596,0.0549,0.038939757,1.874870175
0.219322338,0.0387,0.033513667,3.017731169
0.193859571,0.0242,0.03380765,2.210762362
0.375949869,0.0496,0.033842627,2.233968766
0.170137051,0.018,0.033583337,1.947538724
0.445543151,0.054,0.032856992,3.23620137
0.65751369,0.0978,0.030649396,3.921167857
0.516062607,0.04,0.033500789,2.368949914
0.162215409,0.0207,0.033424068,2.136028278
0.211520498,0.0271,0.033900547,2.02463023
0.362630081,0.0835,0.033051993,4.489769919
0.355410526,0.0659,0.01917667,0.662184211
0.310970487,0.0391,0.033087956,2.204003768
0.132610728,0.0163,0.033227217,1.949598084
0.331315276,0.0315,0.034702611,2.821504809
0.077213605,0.047,0.034186039,2.750580952
0.386699333,0.0443,0.03423987,4.250664
0.155204528,0.0185,0.033345215,2.416216862
0.365003354,0.0531,0.034551845,5.251848218
0.281679545,0.0598,0.030321671,9.142559091
0.232405246,0.0351,0.033535963,2.353288525
0.563739394,0.0929,0.037478894,4.119972727
0.451383019,0.016,0.032407954,1.382502516
0.069496678,0.0131,0.033366877,1.189452658
1.489058333,0.0673,0.040948703,1.302658333
0.157733717,0.029,0.03344827,2.278571336
0.150359217,0.0435,0.03353579,1.655215899
0.446611,0.0808,0.033820267,18.560259
0.321076923,0.0369,0.033135271,2.004793974
0.268630997,0.045,0.034328993,3.04502757
0.170659299,0.0272,0.033385956,2.17368597
0.245988091,0.0346,0.033138901,3.276379868
0.206808108,0.0238,0.034054023,1.677572711
0.284027273,0.0456,0.029022903,2.821415152
0.113883193,0.0454,0.033146467,3.382566947
0.135567742,0.0457,0.033551566,1.619634018
0.344577807,0.0349,0.034120292,2.245000914
0.253978075,0.05,0.032490493,3.690835294
0.154447389,0.0323,0.033436789,2.126215744
0.613688679,0.0348,0.034640599,1.638118868
0.287645212,0.0169,0.034004687,1.704627394
0.100863806,0.0364,0.033972007,1.736911771
0.28059034,0.0338,0.033619741,2.978314311
0.152632502,0.0368,0.033411587,2.632090028
0.771350909,0.0825,0.036708168,2.891290909
0.233865548,0.0373,0.03418992,2.479604251
0.141000794,0.0344,0.032818411,2.309732341
0.160878583,0.0201,0.03311723,1.440623939
0.060897974,0.0154,0.033790239,1.43739558
0.13065582,0.035,0.033047853,2.683888359
0.415802989,0.0357,0.034556523,1.883523661
0.288032061,0.0263,0.0337157,2.459155487
0.17304998,0.0245,0.033636928,2.031139723
0.201091989,0.03,0.033447919,2.288035871
0.171927778,0.0511,0.030701208,5.364488889
0.228421058,0.0174,0.032965701,1.543576516
0.844605195,0.0466,0.036460856,6.624842857
0.190011525,0.0213,0.03374556,2.281429291
0.311628151,0.0414,0.035024047,2.688183193
0.100158252,0.0436,0.033902547,1.448920388
0.107542611,0.0143,0.033257246,1.388096009
0.578656129,0.053,0.035203801,4.204237419
0.758020482,0.0977,0.029540393,9.2649
0.257758099,0.0362,0.033848468,1.890570514
0.181611779,0.0295,0.03337485,2.267081317
0.251493028,0.0217,0.03359466,1.630696844
0.409640566,0.0982,0.036905652,3.266239623
0.184661628,0.0807,0.035094442,9.477587209
0.201265799,0.0244,0.03368277,2.506355266
0.224627705,0.0283,0.033870241,2.32778767
0.17823918,0.0286,0.03341559,2.119986313
0.152421756,0.0146,0.03316068,1.448195282
0.570237048,0.0439,0.03487593,2.816113554
0.199946795,0.0243,0.033919326,2.235176668
0.026782316,0.0459,0.033546239,2.655218623
0.289924384,0.0273,0.034001068,1.856688329
0.116288743,0.0371,0.032816018,3.316865707
0.407425625,0.0396,0.032040947,2.27143625
0.34405,0.0467,0.027982475,7.194081818
0.324644218,0.052,0.032016333,1.121078231
0.225625714,0.0382,0.034522474,2.676250571
